"id","name"
"skvr_863","Kamppi, Väinö"
"skvr_864","Katajaranta, Kalle"
"skvr_865","Kaulén, K."
"skvr_866","Kievari, V."
"skvr_867","Kiikonen, Anni"
"skvr_868","Kingelin, Adele"
"skvr_869","Kivisalo, O."
"skvr_870","Korhonen, V."
"skvr_871","Korpi, K. N."
"skvr_872","Koskilahti, Valfr."
"skvr_873","Roslin, M. K."
"skvr_874","Kotikoivu, Hilma"
"skvr_875","Krohn, Ilmari ja Nyberg, M."
"skvr_876","Kullaa, E."
"skvr_877","Lahtinen, Elli"
"skvr_878","Laiho, Antto"
"skvr_879","Laine, T. V."
"skvr_880","Laine, Ilma"
"skvr_881","Lampola, F. O."
"skvr_882","Langén, V. J."
"skvr_883","Laurila, K. O."
"skvr_884","Laurila, Väinö"
"skvr_885","Lehto, J. W."
"skvr_886","Lempainen, Frans"
"skvr_887","Leppänen, K. V."
"skvr_888","Lindgren, Fredrik"
"skvr_889","Lindqvist, Aleksander"
"skvr_890","Lindroos, J."
"skvr_891","Lindström, Olga"
"skvr_892","Lutonen, Ahto"
"skvr_893","Lyden, O. L."
"skvr_894","Lähteenmäki, J."
"skvr_895","Maijala, J."
"skvr_896","Manner, Onni"
"skvr_897","Massa, H."
"skvr_898","Mattila, K."
"skvr_899","Meurman, Agathon"
"skvr_900","Mikkola, J. J."
"skvr_901","Mikola, J. N."
"skvr_902","Mohell, Karl"
"skvr_903","Moisio, Hilja"
"skvr_904","Mäkelä, Y."
"skvr_905","Mäkinen, Elma"
"skvr_906","Mäkitalo, S."
"skvr_907","Mäntän kansakoulun oppilaat"
"skvr_908","Niemi, Fr."
"skvr_909","Niemi, H."
"skvr_910","Nieminen, Aili"
"skvr_911","Nordlund, E. E."
"skvr_912","Nurmela, A."
"skvr_913","Nurmi, Frans"
"skvr_914","Nyberg, Viivi"
"skvr_915","Nyberg, M."
"skvr_916","Ojala, K."
"skvr_917","Ojansuu, A. H."
"skvr_918","Oksa, Vilho"
"skvr_919","Oksanen, K."
"skvr_920","Paasikivi, V."
"skvr_921","Paavo-Kallio, Esa"
"skvr_922","Pakula, Vihtori"
"skvr_923","Paldani, P. A."
"skvr_924","Palonen, L. A."
"skvr_925","Peltonen, Einar"
"skvr_926","Portin, K. O."
"skvr_927","Puno, Arvo"
"skvr_928","Päivike, Yrjö"
"skvr_929","Raekallio-Teppo, Vuokko"
"skvr_930","Rauvola, T. E."
"skvr_932","Romppanen, Eevertti"
"skvr_933","Roosblom, V."
"skvr_934","Rutuna, H. E."
"skvr_935","Ruusunen, Nikolaus"
"skvr_936","Räisä, K."
"skvr_937","Räystölä, Anna"
"skvr_938","Saarelainen, Kalle"
"skvr_939","Salava, Anna-Kaarina"
"skvr_940","Sallgén, H. J."
"skvr_941","Salminen, Viktor"
"skvr_942","Salokangas, H."
"skvr_943","Salokannel, Akseli"
"skvr_944","Salokorpi, T."
"skvr_945","Sammalisto, Lauri"
"skvr_946","Sandholm, W."
"skvr_947","Sankila, Paukku"
"skvr_948","Santavirta, K. O."
"skvr_949","Seppälä, A. F."
"skvr_950","Servo, Elli"
"skvr_951","Setälä, E. N."
"skvr_952","Sievänen, Aura"
"skvr_953","Soutio, K. J."
"skvr_955","Starck, Anni"
"skvr_956","Suomalainen, Jaakko"
"skvr_957","Maliniemi, Aarno ja Mikkola, J. J."
"skvr_958","Suomen Kuvalehden toimitus"
"skvr_959","Warelius, Antero"
"skvr_960","Tamminen, Juuse"
"skvr_961","Tappura, K. F."
"skvr_962","Tervaskanto, Juha"
"skvr_963","Tommila, Fr."
"skvr_964","Tuomi, Tuomas"
"skvr_965","Tyyskä, Eino"
"skvr_966","Urhonen, Saimi"
"skvr_967","Vaahtoranta, Into"
"skvr_968","Vaissi, Emil"
"skvr_969","Vakkila, K. F."
"skvr_970","Valkama, Sylvi"
"skvr_971","Valldeman, A. J."
"skvr_972","Valli, J. V."
"skvr_973","Vallinheimo, Joh. W."
"skvr_974","Vegelius, Lyydia"
"skvr_975","Vesterlund, J. E."
"skvr_976","Viitanen, F. O."
"skvr_977","Jaakkola, Jalmari"
"skvr_978","Virtanen, Väinö"
"skvr_979","Vähätalo, Eeti"
"skvr_980","Vähätykki, K. T."
"skvr_981","Välisalo, V. R."
"skvr_982","Ylikoski, S."
"skvr_983","Äijälä, H."
"skvr_984","Österlund, Anni"
"skvr_985","Ruusu, V."
"skvr_986","Teppo, Hannes"
"skvr_987","Kujonpää, Lyyli"
"skvr_988","Nurmio, Fr."
"skvr_989","Toivonen, Niilo"
"skvr_990","Finne, Jalmari"
"skvr_991","Aulanko, A."
"skvr_992","Helomaa, Kyllikki"
"skvr_993","Kaukamaa, L."
"skvr_994","Lindqvist, Terttu"
"skvr_995","Oksanen Katri"
"skvr_996","Pohjankanervo, T."
"skvr_997","Salminen, E"
"skvr_998","Sanakirjasäätiö, Mytologinen sanakirja"
"skvr_999","Pentti, S. J."
"skvr_1000","Blom, Kaisu"
"skvr_1001","Hyötyniemi, J. E."
"skvr_1002","Alanen, W. ja Ahlstedt, Aaro"
"skvr_1003","Rosengrén, Athanasius"
"skvr_1004","Savonen, Taavi"
"skvr_1005","Etelä-Pohjalainen Osakunta"
"skvr_1006","Etelä-Pohjanmaan Nuorisoseura"
"skvr_1007","Huotari, I."
"skvr_1008","Brummer, O. J."
"skvr_1009","Pentzin, Leino"
"skvr_1010","Ala-Kamppi, Toivo"
"skvr_1011","Alanen, P."
"skvr_1012","Alanen, Yrjö"
"skvr_1013","Alaspää, Juho"
"skvr_1014","Aspelin, J. R."
"skvr_1015","Avinen, Matti"
"skvr_1016","Bäckman"
"skvr_1017","Elers, H. J."
"skvr_1018","Relander, Erkki"
"skvr_1019","Grönfors, A."
"skvr_1020","Tunkkari, H."
"skvr_1021","Hannuksela, K."
"skvr_1022","Heikkilä, Jaakko"
"skvr_1023","Hertzberg, Raphael"
"skvr_1024","Huhtala, J."
"skvr_1025","Huhti, P. O."
"skvr_1026","Salokannel, Tyyne"
"skvr_1027","Ilmonen, Jaakko"
"skvr_1028","Järvinen, Eero ja Lindgren, Fredrik"
"skvr_1029","Harju, K."
"skvr_1030","Kahila, Heikki"
"skvr_1031","Kankaanranta, O. V."
"skvr_1032","Kaukola, F."
"skvr_1033","Kesti, S. P."
"skvr_1034","Kohtamäki, Ilmari"
"skvr_1035","Kotkanen, Juho"
"skvr_1036","Koivisto, Aarne"
"skvr_1037","Koivisto, E."
"skvr_1038","Korpela, S."
"skvr_1039","Korpela, Valdemar"
"skvr_1040","Korpi, I."
"skvr_1041","Kortesniemi, J. R."
"skvr_1042","Koski, Samuli"
"skvr_1043","Koskimies, Ilta"
"skvr_1044","Koskinen, Yrjö"
"skvr_1045","Kosonen, Lempi"
"skvr_1046","Kotkanen, Viljo"
"skvr_1047","Kulkas, Sofia"
"skvr_1048","Lahtinen, Elina"
"skvr_1049","Laine, Alma"
"skvr_1050","Lankoski, S. A."
"skvr_1051","Lehtinen, Arvi"
"skvr_1052","Lepistö, Eino"
"skvr_1053","Lindroos, T."
"skvr_1054","Linna, Eino, S."
"skvr_1055","Loukola, Jaakko"
"skvr_1056","Luutonen, Ahto"
"skvr_1057","Luukko, F. A."
"skvr_1058","Mannfolk, F. A."
"skvr_1059","Munck, Edv."
"skvr_1060","Murtomäki, Kalle"
"skvr_1061","Mäenpää, J."
"skvr_1062","Mökkiläinen (nimim. )"
"skvr_1063","Möykky, M. N."
"skvr_1064","Nieminen, Juho"
"skvr_1065","Nyholm, Abel ja Vuorinen, I."
"skvr_1066","Pajunen, Kustaa A."
"skvr_1067","Paulaharju, Lyyli"
"skvr_1068","Peltola, Laimi"
"skvr_1069","Peltonen, Erkki"
"skvr_1070","Penttala, Viljo"
"skvr_1071","Pirilä, S."
"skvr_1072","Pirskeri, Maria"
"skvr_1073","Rajamaa, M."
"skvr_1074","Rancken, O."
"skvr_1075","Rasku, Antti"
"skvr_1076","Rautaruusu, Paavo"
"skvr_1077","Rinne, Jaakko"
"skvr_1078","Risku, F. S."
"skvr_1079","Rosnell, J. M."
"skvr_1080","Saarelma, Fr."
"skvr_1081","Saari, Kustaa"
"skvr_1082","Sallmén, H. A."
"skvr_1083","Salmela, Alfred"
"skvr_1084","Salmi, S."
"skvr_1085","Salovaara, H. E."
"skvr_1086","Seppä, H."
"skvr_1087","Skultti, J."
"skvr_1088","Taittonen, Tuomas"
"skvr_1089","Takala, E. E."
"skvr_1090","Tanner, Tuomas"
"skvr_1091","Tarkkanen, Matti"
"skvr_1092","Tarkkanen, Uuno"
"skvr_1093","Teräs, Jalmari"
"skvr_1094","Tikanoja, Eevi"
"skvr_1095","Torvelainen, Juho"
"skvr_1096","Tuomi, Aino"
"skvr_1097","Saarinen, Anna-Liisa"
"skvr_1098","Vihko, Z."
"skvr_1099","Vuorela, Toivo"
"skvr_1100","Wichmann Yrjö"
"skvr_1101","Yrjänäinen, P."
"skvr_1102","Forsblom, Valter W."
"skvr_1103","Ahonperä, F. J."
"skvr_1104","Keränen, F."
"skvr_1105","Europaeus, Aarne"
"skvr_1106","Snellman, A. H."
"skvr_1107","Ahovuori, Anton"
"skvr_1108","Airila, Martti"
"skvr_1109","Appelgren, Hjalmar"
"skvr_1110","Aspelin, H. R."
"skvr_1111","Astrén, Ingrid"
"skvr_1112","Auer, K."
"skvr_1113","Burman, S. A."
"skvr_1114","Cajan, Arvi"
"skvr_1115","Cajan, J."
"skvr_1116","Calamnius, Rurik"
"skvr_1117","Skjöldebrand, F."
"skvr_1118","Haanpää, Pentti"
"skvr_1119","Haggrén, Helmi"
"skvr_1120","Haltsonen, Sulo"
"skvr_1121","Hannula, Uuno"
"skvr_1122","Hiivala, J."
"skvr_1123","Nuotio, Hilkka"
"skvr_1124","Hongell, Aune"
"skvr_1125","Härkönen, A."
"skvr_1126","Hyttinen, Matti"
"skvr_1127","Hällfors, Lydia"
"skvr_1128","Hämeenaho, Ida"
"skvr_1129","Hänninen, K."
"skvr_1130","Acerbi, Joseph"
"skvr_1131","Junes, Naimi"
"skvr_1132","Jääskelä, Sakari"
"skvr_1133","Kalliokoski, Juho"
"skvr_1134","Karjalainen, N."
"skvr_1135","Kenttämaa, Matti"
"skvr_1136","Kivioja, V. H."
"skvr_1137","Komulainen, A. V."
"skvr_1138","Korhonen, Arvi"
"skvr_1139","Krohn, Väinö"
"skvr_1140","Kuhmolaisvanhus"
"skvr_1141","Léman, Johan Gustaf"
"skvr_1142","Kuijala, Selma"
"skvr_1143","Kuijala, Ville"
"skvr_1144","Laakso, Lennart"
"skvr_1145","Lampinen, Olga"
"skvr_1146","Latva, M."
"skvr_1147","Lencqvist, Erik"
"skvr_1148","Lindberg, Axel"
"skvr_1149","Marttinen, Olli"
"skvr_1150","Mattila, Oskari"
"skvr_1151","Merikallio, Lauri"
"skvr_1152","Murman, J. V."
"skvr_1153","Myllyoja, Antti"
"skvr_1154","Mäkelä, Matti"
"skvr_1155","Nikki, H. A."
"skvr_1156","Mikkonen, Adam"
"skvr_1157","Rapola, Lyyli"
"skvr_1158","Renqvist, H."
"skvr_1159","Luosto, Tahvo"
"skvr_1160","Niskanen, Hilma"
"skvr_1161","Haapaveden kansanopistolaiset"
"skvr_1162","Nyberg, P."
"skvr_1163","Närhi, Elise"
"skvr_1164","Paulaharju, Ahti"
"skvr_1165","Paulaharju, Aili"
"skvr_1166","Pettersson, O."
"skvr_1167","Pirttisalo, Pasi"
"skvr_1168","Pisilä, Fanni"
"skvr_1169","Perä-Pohjolan ja Lapin Kotiseutuyhdistys"
"skvr_1170","Polvinen, A."
"skvr_1171","Puolitaival, MIlja"
"skvr_1172","Pyrrö, Jalmari"
"skvr_1173","Qvickström, L."
"skvr_1174","Qvigstad, J"
"skvr_1175","Rauma, Yrjö"
"skvr_1176","Reguly, Antal"
"skvr_1177","Saarijärven yhteiskoulu"
"skvr_1178","Svinhufvud, Ida"
"skvr_1179","Karsikas, Aug."
"skvr_1180","Kemilä, J."
"skvr_1181","Hakosalo, Anna-Liisa"
"skvr_1182","Helaakoski, A. R."
"skvr_1183","Ala-Kallas, M. E."
"skvr_1184","Mannermaa, Ilmari"
"skvr_1185","Nuotio, Valo"
"skvr_1186","Syrjälä, Hannes"
"skvr_1187","Tamelander, Sylvi"
"skvr_1188","Tela, Jalmari"
"skvr_1189","Tuovila, Edvard"
"skvr_1190","Tuovinen, Aarne"
"skvr_1191","Viio, Viljo"
"skvr_1192","Vikki, Vima"
"skvr_1193","Virkkunen, Aili"
"skvr_1194","Yliraudanjoki, Maija"
"skvr_1195","Castrén, Z."
"skvr_1197","Räsänen, M."
"skvr_1198","Ritola, Juho"
"skvr_1199","Saksa, Iisakki"
"skvr_1200","Vilkuna, Kustaa"
"skvr_1201","Andelin, Anders"
"skvr_1202","Alopaeus, Aulis"
"skvr_1203","Ehrström, C."
"skvr_1204","Fränti, A."
"skvr_1205","Haanpää, H."
"skvr_1206","Halonen, Antti"
"skvr_1207","Heikkinen, Arvid"
"skvr_1208","Hiltula, Antti"
"skvr_1209","Honkanen, Eino"
"skvr_1210","Hyvönen, E."
"skvr_1211","Härmä, Heikki"
"skvr_1212","Idström"
"skvr_1213","Ikonen, Katri"
"skvr_1214","Jestilä, J. N."
"skvr_1215","Jokinen, Eino"
"skvr_1216","Jussila, J."
"skvr_1217","Jylhänlehto, A."
"skvr_1218","Kangas, Jussi"
"skvr_1219","Karjalainen, Herman"
"skvr_1220","Kela, Hilja"
"skvr_1221","Kela, Janne"
"skvr_1222","Keränen, Hj."
"skvr_1223","Keränen, U."
"skvr_1224","Kilpinen, Efr."
"skvr_1225","Klaavu, W. J."
"skvr_1226","Koivukangas, Taneli"
"skvr_1227","Koivukangas, Veikko"
"skvr_1228","Kolehmainen, Edith"
"skvr_1229","Koskinen, Emmi"
"skvr_1230","Koukkari, Väinö"
"skvr_1231","Kovalainen, Juho"
"skvr_1232","Kramsu, E. J."
"skvr_1233","Kuusisto, S. A."
"skvr_1234","Körkkö, Kalle"
"skvr_1235","Laitinen, Elina"
"skvr_1236","Laquist, Birgit"
"skvr_1237","Leinonen, Anna"
"skvr_1238","Luiska, Hiski"
"skvr_1239","Lyttinen, Hilda"
"skvr_1240","Manninen, Heikki"
"skvr_1241","Manninen, Mimmi"
"skvr_1242","Mustakangas, Matti"
"skvr_1243","Måhlberg, Terho"
"skvr_1244","Nevala, Eljas"
"skvr_1245","Nordberg, Lotty"
"skvr_1246","Ojala, Alina"
"skvr_1247","Ojanaho, Signe"
"skvr_1248","Paavola, Jouko"
"skvr_1249","Pajukoski, Lennart"
"skvr_1250","Parras, E."
"skvr_1251","Peltola, Heikki"
"skvr_1252","Pentinpuro, Alli"
"skvr_1253","Pernu, Esteri"
"skvr_1254","Portimojärvi, Elof"
"skvr_1255","Pulkkinen, Impi"
"skvr_1256","Päivärinta, P."
"skvr_1257","Raitamaa, Antti"
"skvr_1258","Raudaskoski, Felix"
"skvr_1259","Rauha, H. A."
"skvr_1260","Rautio, F. M."
"skvr_1261","Renlund, Bruno"
"skvr_1262","Rusila, Olli"
"skvr_1263","Ruuska, Lempi"
"skvr_1264","Räisänen, Aarne A."
"skvr_1265","Saraniemi, Yrjö"
"skvr_1266","Savukoski, Kaleb"
"skvr_1267","Sirviö, J."
"skvr_1268","Snellman, P. E."
"skvr_1269","Strömberg, Nelma"
"skvr_1270","Suova, Eino"
"skvr_1271","Särkelä, J. H."
"skvr_1272","Tamelander, Eino"
"skvr_1273","Timonen, Mauno"
"skvr_1274","Tolkkinen, Briita Kaisa"
"skvr_1275","Tuokkola, Lauri"
"skvr_1276","Turakka, K. A."
"skvr_1277","Uljua, M."
"skvr_1278","Krogerus-Ritoni, V. J. G."
"skvr_1279","Tervo, W. M."
"skvr_1280","Vierimaa, J. E."
"skvr_1281","Vuorio, Uljas"
"skvr_1282","Vuorivirta, A. J."
"skvr_1283","Luoma, Leander"
"skvr_1284","Jalvi, Pedar"
"skvr_1285","Tuohinto, Kyösti"
"skvr_1286","Säyne"
"skvr_1287","Viipurin suomalaisen lyseon konventti"
"skvr_1288","Haalman, E."
"skvr_1289","Hakulinen, Lauri"
"skvr_1290","Hatakka"
"skvr_1291","Hedlund, Hugo"
"skvr_1292","Heikkonen"
"skvr_1293","Heinonen, I. J."
"skvr_1294","Hendolin, T."
"skvr_1295","Henttonen"
"skvr_1296","Hietanen"
"skvr_1297","Hilska"
"skvr_1298","Hoikkala"
"skvr_1299","Hultin, Th."
"skvr_1300","Hyrkäs"
"skvr_1301","Högström, Harald"
"skvr_1302","Immonen, Katri"
"skvr_1303","Jahnukainen, J."
"skvr_1304","Jortikka"
"skvr_1305","Juvonen"
"skvr_1306","Kansanen, Erkki"
"skvr_1307","Kallanen"
"skvr_1308","Kaukonen, Katri"
"skvr_1309","Kitunen"
"skvr_1310","Kitunen, Tuomas"
"skvr_1311","Koivunen, V. A."
"skvr_1312","Koivusalo"
"skvr_1313","Komonen, Antti"
"skvr_1314","Korpela"
"skvr_1315","Koskivaara, Aleksanteri"
"skvr_1316","Kuikka"
"skvr_1317","Kuisma"
"skvr_1318","Kurikka"
"skvr_1319","Kurppa, Aino"
"skvr_1320","Kykkänen, Anna"
"skvr_1321","Laiho, Lauri"
"skvr_1322","Loponen"
"skvr_1323","Lääperi"
"skvr_1324","Mannonen, Ulla"
"skvr_1325","Matikainen, J."
"skvr_1326","Merón, A."
"skvr_1327","Meskanen"
"skvr_1328","Montonen, Kaisu"
"skvr_1329","Määttänen"
"skvr_1330","Määttänen, Rebekka"
"skvr_1331","Määttänen, Aino"
"skvr_1332","Nenonen"
"skvr_1333","Nurmiranta, Antti"
"skvr_1334","Paavilainen"
"skvr_1335","Paavilainen, Ida"
"skvr_1336","Paavolainen, Martta"
"skvr_1337","Pakkanen, Jussi"
"skvr_1338","Parkki, Kristiina"
"skvr_1339","Paussu"
"skvr_1340","Pelkonen, Lauri"
"skvr_1341","Pettinen, Helmi"
"skvr_1342","Pirnes"
"skvr_1343","Pitkänen"
"skvr_1344","Porkka, Laina"
"skvr_1345","Raussi, Eljas"
"skvr_1346","Regnell, C."
"skvr_1347","Repo"
"skvr_1348","Rokka"
"skvr_1349","Ruuttu"
"skvr_1350","Saukko, Fr."
"skvr_1351","Seppänen"
"skvr_1352","Tapanainen"
"skvr_1353","Taponen, Ida"
"skvr_1354","Taponen, Juho"
"skvr_1355","Tattari"
"skvr_1356","Tenhonen"
"skvr_1357","Toivonen"
"skvr_1358","Väkiparta, Eero"
"skvr_1359","Valtonen"
"skvr_1360","Kirvun Tietävälän nuorisoseuran arkisto"
"skvr_1361","Uudenkirkon Vammeljoen Nuorisoseuran arkisto"
"skvr_1362","Kansallismuseon kansatieteellinen osasto"
"skvr_1363","Vahter"
"skvr_1364","Laiho, Aili"
"skvr_1365","Vartiainen, Elsa"
"skvr_1366","Lemmetty"
"skvr_1367","Erkko, Elias ja J. H."
"skvr_1368","Heinricius, G."
"skvr_1369","Viipurin Kelkkalan nuorisoseuran arkisto"
"skvr_1370","Halinius, Anders"
"skvr_1371","Eerikäinen, Alma"
"skvr_1372","Poutanen, Else"
"skvr_1373","Hahl, Hjalmar"
"skvr_1374","Heikel, Axel"
"skvr_1375","Jantunen, T."
"skvr_1376","Kajanto, Antero"
"skvr_1377","Klami, Lauri"
"skvr_1378","Lemmetty, Johan"
"skvr_1379","Neuvonen, E. K."
"skvr_1380","Pajari, Matti"
"skvr_1381","Paju, Israel"
"skvr_1382","Parkki, Sanelma"
"skvr_1383","Poutanen, Heikki"
"skvr_1384","Pärssinen, Helmi"
"skvr_1386","Santamo, Väinö"
"skvr_1387","Ahokas"
"skvr_1388","Eeva, J."
"skvr_1389","Hannukainen"
"skvr_1390","Heikkinen"
"skvr_1391","Heinonen"
"skvr_1392","Hohtari"
"skvr_1393","Huuhtanen"
"skvr_1394","Hynni"
"skvr_1395","Häkli"
"skvr_1396","Hännikäinen"
"skvr_1397","Illi"
"skvr_1398","Jalonen"
"skvr_1399","Kaarna"
"skvr_1400","Kaasalainen"
"skvr_1401","Karppanen"
"skvr_1402","Kattelus"
"skvr_1403","Kauppinen"
"skvr_1404","Kiiski, T."
"skvr_1405","Kilpiö"
"skvr_1406","Kitula"
"skvr_1407","Kivelä"
"skvr_1408","Kojo"
"skvr_1409","Komi"
"skvr_1410","Kopra"
"skvr_1411","Korhonen"
"skvr_1412","Kukko"
"skvr_1413","Kylliäinen"
"skvr_1414","Laitinen"
"skvr_1415","Lallukka, A."
"skvr_1416","Leppänen"
"skvr_1417","Munnukka"
"skvr_1418","Mykkänen"
"skvr_1419","Naukkarinen"
"skvr_1420","Olkinuora"
"skvr_1421","Ovaska"
"skvr_1422","Parikka"
"skvr_1423","Pekkanen"
"skvr_1424","Peussa"
"skvr_1425","Pipatti"
"skvr_1426","Poskiparta"
"skvr_1427","Pulakka"
"skvr_1428","Puputti"
"skvr_1429","Pusa"
"skvr_1430","Pääkkönen"
"skvr_1431","Reijonen"
"skvr_1432","Reponen"
"skvr_1433","Räty"
"skvr_1434","Santamo"
"skvr_1435","Seppinen"
"skvr_1436","Soikkeli"
"skvr_1437","Sokka"
"skvr_1438","Suni"
"skvr_1439","Tanninen"
"skvr_1440","Torvinen"
"skvr_1441","Uramo"
"skvr_1442","Varis"
"skvr_1443","Virolainen"
"skvr_1444","Virtanen"
"skvr_1445","Summa, Pentti"
"skvr_1446","Tomminen, Väinö"
"skvr_1447","Uudenkirkon kansanopisto"
"skvr_1448","Räsänen"
"skvr_1449","Ahtiainen, S. A."
"skvr_1450","Anttonen, M."
"skvr_1451","Arponen, Aino"
"skvr_1452","Elenius, Oskari"
"skvr_1453","Knorring, Frans P. von"
"skvr_1454","Hurmalainen, Juho"
"skvr_1455","Häkli, Maria"
"skvr_1456","Kemppinen, Iivar"
"skvr_1457","Kähäri, Matti"
"skvr_1458","Matikainen, Onni"
"skvr_1459","Myöhänen, Santeri"
"skvr_1460","Olli, Juho"
"skvr_1461","Ovaska, T."
"skvr_1462","Pitkäpaasi, Arvo"
"skvr_1463","Saari, Oskari"
"skvr_1464","Sokka, Antti"
"skvr_1465","Ahtiainen"
"skvr_1466","Akkanen"
"skvr_1467","Berkan"
"skvr_1468","Eerikäinen"
"skvr_1469","Kekki, Erkki"
"skvr_1470","Forsman"
"skvr_1471","Hupponen"
"skvr_1472","Ikonen"
"skvr_1473","Janhunen"
"skvr_1474","Jussilainen"
"skvr_1475","Karvonen"
"skvr_1476","Kiuru"
"skvr_1477","Kuparinen"
"skvr_1478","Laisi"
"skvr_1480","Laukkanen"
"skvr_1481","Nokelainen"
"skvr_1482","Ollikainen"
"skvr_1483","Ottonen"
"skvr_1484","Paavolainen"
"skvr_1485","Pellikka"
"skvr_1486","Ravi"
"skvr_1487","Rosti"
"skvr_1488","Sandberg"
"skvr_1489","Saukkonen"
"skvr_1490","Siitonen"
"skvr_1491","Silvasti"
"skvr_1492","Silvo"
"skvr_1493","Suutari"
"skvr_1494","Tiainen"
"skvr_1495","Toikka"
"skvr_1496","Vauhkonen"
"skvr_1497","Suuronen, A."
"skvr_1498","Tihinen, Emil"
"skvr_1499","Snellman, O. W."
"skvr_1500","Vikman, P. E."
"skvr_1501","Eronen, Gunnar"
"skvr_1502","Forsman, Toivo"
"skvr_1503","Haikonen, Toivo"
"skvr_1504","Hauhia, Taimi"
"skvr_1505","Heikkonen, Siviä"
"skvr_1506","Helaharju, Juho"
"skvr_1507","Henttonen, A."
"skvr_1508","Hoikkala, Gunilla"
"skvr_1509","Huuhtanen, Matti"
"skvr_1510","Härkönen, Hilja"
"skvr_1511","Inkiläinen, Esa"
"skvr_1512","Jortikka, Juho"
"skvr_1513","Kaasalainen, Amalia"
"skvr_1514","Karppanen, Topias"
"skvr_1515","Kinnari, Yrjö"
"skvr_1516","Snellman, Kirsti"
"skvr_1517","Kokko, Aino"
"skvr_1518","Korpela, Jaakko"
"skvr_1519","Kuisma, Helena"
"skvr_1520","Kuismanen, Vilho"
"skvr_1521","Kymäläinen, Ensio"
"skvr_1522","Kyytinen, Pekka"
"skvr_1523","Lallukka, Heikki"
"skvr_1524","Laukkanen, Anna"
"skvr_1525","Liski, Matti"
"skvr_1526","Liukkonen, Väinö"
"skvr_1527","Lääperi, Jaakko"
"skvr_1528","Matikainen, Olavi"
"skvr_1529","Munne, Anna"
"skvr_1530","Munukka, Pietari"
"skvr_1531","Myllynen, Eine"
"skvr_1532","Naukkarinen, Eino"
"skvr_1533","Nenonen, Martti"
"skvr_1534","Nokelainen, Ida"
"skvr_1535","Onttonen, Helena"
"skvr_1536","Orpana, Veikko"
"skvr_1537","Paavilainen, Simo"
"skvr_1538","Patrakka, Väinö"
"skvr_1539","Pelkonen, E."
"skvr_1540","Poskiparta, Tauno"
"skvr_1541","Pulliainen, Liina"
"skvr_1542","Rissanen, Tyyne"
"skvr_1543","Ruponen, Matti"
"skvr_1544","Räty, Tyyne"
"skvr_1545","Sairanen, Pentti"
"skvr_1546","Sirelius, U. T."
"skvr_1547","Sirkiä, Konstantin"
"skvr_1548","Smedberg, V. E."
"skvr_1549","Terijoen Yhteislyseon oppilaat"
"skvr_1550","Tiilikainen, Maikki"
"skvr_1551","Toivonen, Anton"
"skvr_1552","Torikka, Ida"
"skvr_1553","Vihtari, Eine"
"skvr_1554","Teivonen, V."
"skvr_1555","Kilpiö, Antti"
"skvr_1556","Säkkijärven Vilajoen nuorisoseura"
"skvr_1557","Alamäntylä, M."
"skvr_1558","Alanne, Fanni"
"skvr_1559","Allén, Tyyne"
"skvr_1560","Andberg, Pentti"
"skvr_1561","Aronen, Matilda"
"skvr_1562","Eteläsuomalainen osakunta"
"skvr_1563","Bjuhr, Gustaf"
"skvr_1564","Bränny, Jaakko"
"skvr_1565","Einola, Viktor"
"skvr_1566","Godenhjelm, B. F."
"skvr_1567","Hakalehto, Mimmi"
"skvr_1568","Halén, Vilho"
"skvr_1569","Heino, Arvo"
"skvr_1570","Hemmi, K."
"skvr_1571","Hildén, Siiri"
"skvr_1572","Holstén, Edv."
"skvr_1573","Holmberg, W. K."
"skvr_1574","Hultin, Hj."
"skvr_1575","Husu, Anni"
"skvr_1576","Kantala, Kirsti"
"skvr_1577","Kauppinen, Eino"
"skvr_1578","Kivisoja, Helmi"
"skvr_1579","Knuutila, Toivo"
"skvr_1580","Koskinen, Anna"
"skvr_1581","Ekström, Fanni"
"skvr_1582","Kärkkäinen, Veijo"
"skvr_1583","Raunio, Kustaa"
"skvr_1584","Lassinpelto, Lauri"
"skvr_1585","Lehtonen, Svante"
"skvr_1586","Saario, Rakel"
"skvr_1587","Salmi, Juho"
"skvr_1588","Tirronen, Uuno"
"skvr_1589","Vesa, Maria"
"skvr_1590","Vivolin, Aarne"
"skvr_1591","Vuorio, Hilda"
"skvr_1592","Kujala, Hilda"
"skvr_1593","Lintunen, Ida"
"skvr_1594","Andelin, Ida"
"skvr_1595","Andelin, Vilho"
"skvr_1596","Aro, Heikki"
"skvr_1597","Hovi, Johannes"
"skvr_1598","Juselius, Tilda"
"skvr_1599","Koskinen, Nanny"
"skvr_1600","Lusenius, Ida"
"skvr_1601","Malin, Helga"
"skvr_1602","Mankki, Laura"
"skvr_1603","Permanto, Elvi"
"skvr_1604","Vinberg, Aarne"
"skvr_1605","Vuorela, K."
"skvr_1606","Eerola, Edvard"
"skvr_1607","Silvennoinen, Vieno"
"skvr_1608","Kujala, Antti"
"skvr_1609","Lampinen, Lyydi"
"skvr_1610","Laurinmäki, H. J."
"skvr_1611","Lehmusto, Alma"
"skvr_1612","Lehmusto, Heikki"
"skvr_1613","Lehtonen, Fanny"
"skvr_1614","Lindstedt, Armas"
"skvr_1615","Lindström, K. A."
"skvr_1616","Lohi, Kalle"
"skvr_1617","Louhe, Lempi"
